row_number,gene_symbol,missing_values,missing_percent,is_duplicate_gene_symbol
4892,DGKI,0,0.0,False
4893,DGKK,0,0.0,False
4894,DGKQ,0,0.0,False
4895,DGKZ,0,0.0,False
4896,DGUOK,0,0.0,False
4897,DHCR24,0,0.0,False
4898,DHCR7,0,0.0,False
4899,DHDDS,0,0.0,False
4900,DHDH,0,0.0,False
4901,DHDPSL,0,0.0,False
4902,DHFR,0,0.0,False
4903,DHFRL1,0,0.0,False
4904,DHH,0,0.0,False
4905,DHODH,0,0.0,False
4906,DHPS,0,0.0,False
4907,DHRS1,0,0.0,False
4908,DHRS11,0,0.0,False
4909,DHRS12,0,0.0,False
4910,DHRS13,0,0.0,False
4911,DHRS2,0,0.0,False
4912,DHRS3,0,0.0,False
4913,DHRS4,0,0.0,False
4914,DHRS4L1,0,0.0,False
4915,DHRS4L2,0,0.0,False
4916,DHRS7,0,0.0,False
4917,DHRS7B,0,0.0,False
4918,DHRS7C,0,0.0,False
4919,DHRS9,0,0.0,False
4920,DHRSX,0,0.0,False
4921,DHTKD1,0,0.0,False
4922,DHX15,0,0.0,False
4923,DHX16,0,0.0,False
4924,DHX29,0,0.0,False
4925,DHX30,0,0.0,False
4926,DHX32,0,0.0,False
4927,DHX33,0,0.0,False
4928,DHX34,0,0.0,False
4929,DHX35,0,0.0,False
4930,DHX36,0,0.0,False
4931,DHX37,0,0.0,False
4932,DHX38,0,0.0,False
4933,DHX40,0,0.0,False
4934,TBC1D3P1-DHX40P1,0,0.0,False
4935,DHX57,0,0.0,False
4936,DHX58,0,0.0,False
4937,DHX8,0,0.0,False
4938,DHX9,0,0.0,False
4939,DIABLO,0,0.0,False
4940,DIAPH1,0,0.0,False
4941,DIAPH2,0,0.0,False
4942,DIAPH3,0,0.0,False
4943,DICER1,0,0.0,False
4944,DIDO1,0,0.0,False
4945,DIMT1L,0,0.0,False
4946,DIO1,0,0.0,False
4947,DIO2,0,0.0,False
4948,DIO3,0,0.0,False
4949,DIO3OS,0,0.0,False
4950,DIP2A,0,0.0,False
4951,DIP2B,0,0.0,False
4952,DIP2C,0,0.0,False
4953,DIRAS1,0,0.0,False
4954,DIRAS2,0,0.0,False
4955,DIRAS3,0,0.0,False
4956,DIRC1,0,0.0,False
4957,DIRC2,0,0.0,False
4958,DIRC3,0,0.0,False
4959,DIS3,0,0.0,False
4960,DIS3L,0,0.0,False
4961,DIS3L2,0,0.0,False
4962,DISC1,0,0.0,False
4963,DISC2,0,0.0,False
4964,DISP1,0,0.0,False
4965,DISP2,0,0.0,False
4966,DIXDC1,0,0.0,False
4967,DKC1,0,0.0,False
4968,GNAO1-AS1,0,0.0,False
4969,LOC93429,0,0.0,False
4970,MYRF-AS1,0,0.0,False
4971,LINC02249,0,0.0,False
4972,DKFZp434L192,0,0.0,False
4973,DKFZp566F0947,0,0.0,False
4974,DKFZP586I1420,0,0.0,False
4975,DKFZp686A1627,0,0.0,False
4976,LINC01011,0,0.0,False
4977,DKFZp686O24166,0,0.0,False
4978,DKFZp761E198,0,0.0,False
4979,LINC02716,0,0.0,False
4980,DKK1,0,0.0,False
4981,DKK2,0,0.0,False
4982,DKK3,0,0.0,False
4983,DKK4,0,0.0,False
4984,DKKL1,0,0.0,False
4985,DLAT,0,0.0,False
4986,DLC1,0,0.0,False
4987,DLD,0,0.0,False
4988,DLEC1,0,0.0,False
4989,DLEU1,0,0.0,False
4990,DLEU2,0,0.0,False
4991,DLEU2L,0,0.0,False
4992,DLEU7,0,0.0,False
4993,DLG1,0,0.0,False
4994,DLG2,0,0.0,False
4995,DLG3,0,0.0,False
4996,DLG4,0,0.0,False
4997,DLG5,0,0.0,False
4998,DLGAP1,0,0.0,False
4999,DLGAP2,0,0.0,False
5000,DLGAP3,0,0.0,False
5001,DLGAP4,0,0.0,False
5002,DLGAP5,0,0.0,False
5003,DLK1,0,0.0,False
5004,DLK2,0,0.0,False
5005,DLL1,0,0.0,False
5006,DLL3,0,0.0,False
5007,DLL4,0,0.0,False
5008,DLST,0,0.0,False
5009,DLX1,0,0.0,False
5010,DLX2,0,0.0,False
5011,DLX3,0,0.0,False
5012,DLX4,0,0.0,False
5013,DLX5,0,0.0,False
5014,DLX6,0,0.0,False
5015,DLX6-AS1,0,0.0,False
5016,DMAP1,0,0.0,False
5017,DMBT1,0,0.0,False
5018,DMBX1,0,0.0,False
5019,DMC1,0,0.0,False
5020,DMD,0,0.0,False
5021,DMGDH,0,0.0,False
5022,DMKN,0,0.0,False
5023,DMP1,0,0.0,False
5024,DMPK,0,0.0,False
5025,DMRT1,0,0.0,False
5026,DMRT2,0,0.0,False
5027,DMRT3,0,0.0,False
5028,DMRTA1,0,0.0,False
5029,DMRTA2,0,0.0,False
5030,DMRTB1,0,0.0,False
5031,DMRTC1,0,0.0,False
5032,DMRTC1B,0,0.0,False
5033,DMRTC2,0,0.0,False
5034,DMTF1,0,0.0,False
5035,DMWD,0,0.0,False
5036,DMXL1,0,0.0,False
5037,DMXL2,0,0.0,False
5038,DNA2,0,0.0,False
5039,DNAH10,0,0.0,False
5040,DNAH11,0,0.0,False
5041,DNAH12,0,0.0,False
5042,DNAH1,0,0.0,False
5043,DNAH14,0,0.0,False
5044,DNAH17,0,0.0,False
5045,DNAH2,0,0.0,False
5046,DNAH3,0,0.0,False
5047,DNAH5,0,0.0,False
5048,DNAH6,0,0.0,False
5049,DNAH7,0,0.0,False
5050,DNAH8,0,0.0,False
5051,DNAH9,0,0.0,False
5052,DNAI1,0,0.0,False
5053,DNAI2,0,0.0,False
5054,DNAJA1,0,0.0,False
5055,DNAJA2,0,0.0,False
5056,DNAJA3,0,0.0,False
5057,DNAJA4,0,0.0,False
5058,DNAJB11,0,0.0,False
5059,DNAJB12,0,0.0,False
5060,DNAJB1,0,0.0,False
5061,DNAJB13,0,0.0,False
5062,DNAJB14,0,0.0,False
5063,DNAJB2,0,0.0,False
5064,DNAJB3,0,0.0,False
5065,DNAJB4,0,0.0,False
5066,DNAJB5,0,0.0,False
5067,DNAJB6,0,0.0,False
5068,DNAJB7,0,0.0,False
5069,DNAJB8,0,0.0,False
5070,DNAJB9,0,0.0,False
5071,DNAJC10,0,0.0,False
5072,DNAJC11,0,0.0,False
5073,DNAJC12,0,0.0,False
5074,DNAJC13,0,0.0,False
5075,DNAJC14,0,0.0,False
5076,DNAJC15,0,0.0,False
5077,DNAJC16,0,0.0,False
5078,DNAJC1,0,0.0,False
5079,DNAJC17,0,0.0,False
5080,DNAJC18,0,0.0,False
5081,DNAJC19,0,0.0,False
5082,DNAJC21,0,0.0,False
5083,DNAJC2,0,0.0,False
5084,DNAJC22,0,0.0,False
5085,DNAJC24,0,0.0,False
5086,DNAJC25,0,0.0,False
5087,DNAJC25-GNG10,0,0.0,False
5088,DNAJC27,0,0.0,False
5089,DNAJC28,0,0.0,False
5090,DNAJC30,0,0.0,False
5091,DNAJC3,0,0.0,False
5092,DNAJC4,0,0.0,False
5093,DNAJC5,0,0.0,False
5094,DNAJC5B,0,0.0,False
5095,DNAJC5G,0,0.0,False
5096,DNAJC6,0,0.0,False
5097,DNAJC7,0,0.0,False
5098,DNAJC8,0,0.0,False
5099,DNAJC9,0,0.0,False
5100,DNAL1,0,0.0,False
5101,DNAL4,0,0.0,False
5102,DNALI1,0,0.0,False
5103,DNASE1,0,0.0,False
5104,DNASE1L1,0,0.0,False
5105,DNASE1L2,0,0.0,False
5106,DNASE1L3,0,0.0,False
5107,DNASE2,0,0.0,False
5108,DNASE2B,0,0.0,False
5109,DND1,0,0.0,False
5110,DNER,0,0.0,False
5111,DNHD1,0,0.0,False
5112,DNLZ,0,0.0,False
5113,DNM1,0,0.0,False
5114,DNM1L,0,0.0,False
5115,DNM1P35,0,0.0,False
5116,DNM2,0,0.0,False
5117,DNM3,0,0.0,False
5118,DNMBP,0,0.0,False
5119,DNMT1,0,0.0,False
5120,DNMT3A,0,0.0,False
5121,DNMT3B,0,0.0,False
5122,DNMT3L,0,0.0,False
5123,DNPEP,0,0.0,False
5124,DNTT,0,0.0,False
5125,DNTTIP1,0,0.0,False
5126,DNTTIP2,0,0.0,False
5127,DOC2A,0,0.0,False
5128,DOC2B,0,0.0,False
5129,DOCK10,0,0.0,False
5130,DOCK11,0,0.0,False
5131,DOCK1,0,0.0,False
5132,DOCK2,0,0.0,False
5133,DOCK3,0,0.0,False
5134,DOCK4,0,0.0,False
5135,DOCK5,0,0.0,False
5136,DOCK6,0,0.0,False
5137,DOCK7,0,0.0,False
5138,DOCK8,0,0.0,False
5139,DOCK9,0,0.0,False
5140,DOHH,0,0.0,False
5141,DOK1,0,0.0,False
5142,DOK2,0,0.0,False
5143,DOK3,0,0.0,False
5144,DOK4,0,0.0,False
5145,DOK5,0,0.0,False
5146,DOK6,0,0.0,False
5147,DOK7,0,0.0,False
5148,DOLK,0,0.0,False
5149,DOLPP1,0,0.0,False
5150,DOM3Z,0,0.0,False
5151,DONSON,0,0.0,False
5152,DOPEY1,0,0.0,False
5153,DOPEY2,0,0.0,False
5154,DOT1L,0,0.0,False
5155,DPAGT1,0,0.0,False
5156,DPCD,0,0.0,False
5157,DPCR1,0,0.0,False
5158,DPEP1,0,0.0,False
5159,DPEP2,0,0.0,False
5160,DPEP3,0,0.0,False
5161,DPF1,0,0.0,False
5162,DPF2,0,0.0,False
5163,DPF3,0,0.0,False
5164,DPH1,0,0.0,False
5165,DPH2,0,0.0,False
5166,DPH3,0,0.0,False
5167,DPH3B,0,0.0,False
5168,DPH5,0,0.0,False
5169,DPM1,0,0.0,False
5170,DPM2,0,0.0,False
5171,DPM3,0,0.0,False
5172,DPP10,0,0.0,False
5173,DPP3,0,0.0,False
5174,DPP4,0,0.0,False
5175,DPP6,0,0.0,False
5176,DPP7,0,0.0,False
5177,DPP8,0,0.0,False
5178,DPP9,0,0.0,False
5179,DPPA2,0,0.0,False
5180,DPPA3,0,0.0,False
5181,DPPA4,0,0.0,False
5182,DPPA5,0,0.0,False
5183,DPRX,0,0.0,False
5184,DPRXP4,0,0.0,False
5185,DPT,0,0.0,False
5186,DPY19L1,0,0.0,False
5187,DPY19L2,0,0.0,False
5188,DPY19L2P1,0,0.0,False
5189,DPY19L2P2,0,0.0,False
5190,DPY19L2P4,0,0.0,False
5191,DPY19L3,0,0.0,False
5192,DPY19L4,0,0.0,False
5193,DPY30,0,0.0,False
5194,DPYD,0,0.0,False
5195,DPYS,0,0.0,False
5196,DPYSL2,0,0.0,False
5197,DPYSL3,0,0.0,False
5198,DPYSL4,0,0.0,False
5199,DPYSL5,0,0.0,False
5200,DQX1,0,0.0,False
5201,DR1,0,0.0,False
5202,DRAM1,0,0.0,False
5203,DRAM2,0,0.0,False
5204,DRAP1,0,0.0,False
5205,DRD1,0,0.0,False
5206,DRD2,0,0.0,False
5207,DRD3,0,0.0,False
5208,DRD4,0,0.0,False
5209,DRD5,0,0.0,False
5210,DRG1,0,0.0,False
5211,DRG2,0,0.0,False
5212,DRGX,0,0.0,False
5213,DRP2,0,0.0,False
5214,DSC1,0,0.0,False
5215,DSC2,0,0.0,False
5216,DSC3,0,0.0,False
5217,DSCAM,0,0.0,False
5218,DSCAML1,0,0.0,False
5219,DSCC1,0,0.0,False
5220,DSCR10,0,0.0,False
5221,DSCR3,0,0.0,False
5222,DSCR4,0,0.0,False
5223,DSCR6,0,0.0,False
5224,DSCR8,0,0.0,False
5225,DSCR9,0,0.0,False
5226,DSE,0,0.0,False
5227,DSEL,0,0.0,False
5228,DSG1,0,0.0,False
5229,DSG2,0,0.0,False
5230,DSG3,0,0.0,False
5231,DSG4,0,0.0,False
5232,DSN1,0,0.0,False
5233,DSP,0,0.0,False
5234,DSPP,0,0.0,False
5235,DST,0,0.0,False
5236,DSTN,0,0.0,False
5237,DSTYK,0,0.0,False
5238,DTD1,0,0.0,False
5239,DTHD1,0,0.0,False
5240,DTL,0,0.0,False
5241,DTNA,0,0.0,False
5242,DTNB,0,0.0,False
5243,DTNBP1,0,0.0,False
5244,DTWD1,0,0.0,False
5245,DTWD2,0,0.0,False
5246,DTX1,0,0.0,False
5247,DTX2,0,0.0,False
5248,DTX3,0,0.0,False
5249,DTX3L,0,0.0,False
5250,DTX4,0,0.0,False
5251,DTYMK,0,0.0,False
5252,DULLARD,0,0.0,False
5253,DUOX1,0,0.0,False
5254,DUOX2,0,0.0,False
5255,DUOXA1,0,0.0,False
5256,DUOXA2,0,0.0,False
5257,DUPD1,0,0.0,False
5258,DUS1L,0,0.0,False
5259,DUS2L,0,0.0,False
5260,DUS3L,0,0.0,False
5261,DUS4L,0,0.0,False
5262,DUSP10,0,0.0,False
5263,DUSP1,0,0.0,False
5264,DUSP11,0,0.0,False
5265,DUSP12,0,0.0,False
5266,DUSP13,0,0.0,False
5267,DUSP14,0,0.0,False
5268,DUSP15,0,0.0,False
5269,DUSP16,0,0.0,False
5270,DUSP18,0,0.0,False
5271,DUSP19,0,0.0,False
5272,DUSP21,0,0.0,False
5273,DUSP2,0,0.0,False
5274,DUSP22,0,0.0,False
5275,DUSP23,0,0.0,False
5276,DUSP26,0,0.0,False
5277,DUSP27,0,0.0,False
5278,DUSP28,0,0.0,False
5279,DUSP3,0,0.0,False
5280,DUSP4,0,0.0,False
5281,DUSP5,0,0.0,False
5282,DUSP5P,0,0.0,False
5283,DUSP6,0,0.0,False
5284,DUSP7,0,0.0,False
5285,DUSP8,0,0.0,False
5286,DUSP9,0,0.0,False
5287,DUT,0,0.0,False
5288,DUX4L1,514,100.0,False
5289,DUXA,0,0.0,False
5290,DVL1,0,0.0,False
5291,DVL2,0,0.0,False
5292,DVL3,0,0.0,False
5293,DVWA,0,0.0,False
5294,DYDC1,0,0.0,False
5295,DYDC2,0,0.0,False
5296,DYM,0,0.0,False
5297,DYNC1H1,0,0.0,False
5298,DYNC1I1,0,0.0,False
5299,DYNC1I2,0,0.0,False
5300,DYNC1LI1,0,0.0,False
5301,DYNC1LI2,0,0.0,False
5302,DYNC2H1,0,0.0,False
5303,DYNC2LI1,0,0.0,False
5304,DYNLL1,0,0.0,False
5305,DYNLL2,0,0.0,False
5306,DYNLRB1,0,0.0,False
5307,DYNLRB2,0,0.0,False
5308,DYNLT1,0,0.0,False
5309,DYNLT3,0,0.0,False
5310,DYRK1A,0,0.0,False
5311,DYRK1B,0,0.0,False
5312,DYRK2,0,0.0,False
5313,DYRK3,0,0.0,False
5314,DYRK4,0,0.0,False
5315,DYSF,0,0.0,False
5316,DYSFIP1,0,0.0,False
5317,DYTN,0,0.0,False
5318,DYX1C1,0,0.0,False
5319,DZIP1,0,0.0,False
5320,DZIP1L,0,0.0,False
5321,DZIP3,0,0.0,False
5322,E2F1,0,0.0,False
5323,E2F2,0,0.0,False
5324,E2F3,0,0.0,False
5325,E2F4,0,0.0,False
5326,E2F5,0,0.0,False
5327,E2F6,0,0.0,False
5328,E2F7,0,0.0,False
5329,E2F8,0,0.0,False
5330,E4F1,0,0.0,False
5331,EAF1,0,0.0,False
5332,EAF2,0,0.0,False
5333,EAPP,0,0.0,False
5334,EARS2,0,0.0,False
5335,EBAG9,0,0.0,False
5336,EBF1,0,0.0,False
5337,EBF2,0,0.0,False
5338,EBF3,0,0.0,False
5339,EBF4,0,0.0,False
5340,EBI3,0,0.0,False
5341,EBNA1BP2,0,0.0,False
5342,EBP,0,0.0,False
5343,EBPL,0,0.0,False
5344,ECD,0,0.0,False
5345,ECE1,0,0.0,False
5346,ECE2,0,0.0,False
5347,ECEL1,0,0.0,False
5348,ECH1,0,0.0,False
5349,ECHDC1,0,0.0,False
5350,ECHDC2,0,0.0,False
5351,ECHDC3,0,0.0,False
5352,ECHS1,0,0.0,False
5353,ECM1,0,0.0,False
5354,ECM2,0,0.0,False
5355,ECSCR,0,0.0,False
5356,ECSIT,0,0.0,False
5357,ECT2,0,0.0,False
5358,ECT2L,0,0.0,False
5359,EDA,0,0.0,False
5360,EDA2R,0,0.0,False
5361,EDAR,0,0.0,False
5362,EDARADD,0,0.0,False
5363,EDC3,0,0.0,False
5364,EDC4,0,0.0,False
5365,EDDM3A,0,0.0,False
5366,EDDM3B,0,0.0,False
5367,EDEM1,0,0.0,False
5368,EDEM2,0,0.0,False
5369,EDEM3,0,0.0,False
5370,EDF1,0,0.0,False
5371,EDIL3,0,0.0,False
5372,EDN1,0,0.0,False
5373,EDN2,0,0.0,False
5374,EDN3,0,0.0,False
5375,EDNRA,0,0.0,False
5376,EDNRB,0,0.0,False
5377,EEA1,0,0.0,False
5378,EED,0,0.0,False
5379,EEF1A1,0,0.0,False
5380,EEF1A1P9,0,0.0,False
5381,EEF1A2,0,0.0,False
5382,EEF1B2,0,0.0,False
5383,EEF1D,0,0.0,False
5384,EEF1DP3,0,0.0,False
5385,EEF1E1,0,0.0,False
5386,EEF1G,0,0.0,False
5387,EEF2,0,0.0,False
5388,EEF2K,0,0.0,False
5389,EEFSEC,0,0.0,False
5390,EEPD1,0,0.0,False
5391,EFCAB10,0,0.0,False
5392,EFCAB1,0,0.0,False
5393,EFCAB2,0,0.0,False
5394,EFCAB3,0,0.0,False
5395,EFCAB4A,0,0.0,False
5396,EFCAB4B,0,0.0,False
5397,EFCAB5,0,0.0,False
5398,EFCAB6,0,0.0,False
5399,EFCAB7,0,0.0,False
5400,EFEMP1,0,0.0,False
5401,EFEMP2,0,0.0,False
5402,EFHA1,0,0.0,False
5403,EFHA2,0,0.0,False
5404,EFHB,0,0.0,False
5405,EFHC1,0,0.0,False
5406,EFHC2,0,0.0,False
5407,EFHD1,0,0.0,False
5408,EFHD2,0,0.0,False
5409,EFNA1,0,0.0,False
5410,EFNA2,0,0.0,False
5411,EFNA3,0,0.0,False
5412,EFNA4,0,0.0,False
5413,EFNA5,0,0.0,False
5414,EFNB1,0,0.0,False
5415,EFNB2,0,0.0,False
5416,EFNB3,0,0.0,False
5417,EFR3A,0,0.0,False
5418,EFR3B,0,0.0,False
5419,EFS,0,0.0,False
5420,EFTUD1,0,0.0,False
5421,EFTUD2,0,0.0,False
5422,EGF,0,0.0,False
5423,EGFL6,0,0.0,False
5424,EGFL7,0,0.0,False
5425,EGFL8,0,0.0,False
5426,EGFLAM,0,0.0,False
5427,EGFR,0,0.0,False
5428,EGLN1,0,0.0,False
5429,EGLN2,0,0.0,False
5430,EGLN3,0,0.0,False
5431,EGOT,0,0.0,False
5432,EGR1,0,0.0,False
5433,EGR2,0,0.0,False
5434,EGR3,0,0.0,False
5435,EGR4,0,0.0,False
5436,EHBP1,0,0.0,False
5437,EHBP1L1,0,0.0,False
5438,EHD1,0,0.0,False
5439,EHD2,0,0.0,False
5440,EHD3,0,0.0,False
5441,EHD4,0,0.0,False
5442,EHF,0,0.0,False
5443,EHHADH,0,0.0,False
5444,EHMT1,0,0.0,False
5445,EHMT2,0,0.0,False
5446,EI24,0,0.0,False
5447,EID1,0,0.0,False
5448,EID2,0,0.0,False
5449,EID2B,0,0.0,False
5450,EID3,0,0.0,False
5451,EIF1,0,0.0,False
5452,EIF1AD,0,0.0,False
5453,EIF1AX,0,0.0,False
5454,EIF1AY,0,0.0,False
5455,EIF1B,0,0.0,False
5456,EIF2A,0,0.0,False
5457,EIF2AK1,0,0.0,False
5458,EIF2AK2,0,0.0,False
5459,EIF2AK3,0,0.0,False
5460,EIF2AK4,0,0.0,False
5461,EIF2B1,0,0.0,False
5462,EIF2B2,0,0.0,False
5463,EIF2B3,0,0.0,False
5464,EIF2B4,0,0.0,False
5465,EIF2B5,0,0.0,False
5466,EIF2C1,0,0.0,False
5467,EIF2C2,0,0.0,False
5468,EIF2C3,0,0.0,False
5469,EIF2C4,0,0.0,False
5470,EIF2S1,0,0.0,False
5471,EIF2S2,0,0.0,False
5472,EIF2S3,0,0.0,False
5473,EIF3A,0,0.0,False
5474,EIF3B,0,0.0,False
5475,EIF3C,0,0.0,False
5476,EIF3CL,0,0.0,False
5477,EIF3D,0,0.0,False
5478,EIF3E,0,0.0,False
5479,EIF3F,0,0.0,False
5480,EIF3G,0,0.0,False
5481,EIF3H,0,0.0,False
5482,EIF3I,0,0.0,False
5483,EIF3IP1,0,0.0,False
5484,EIF3J,0,0.0,False
5485,EIF3K,0,0.0,False
5486,EIF3L,0,0.0,False
5487,EIF3M,0,0.0,False
5488,EIF4A1,0,0.0,False
5489,EIF4A2,0,0.0,False
5490,EIF4A3,0,0.0,False
5491,EIF4B,0,0.0,False
5492,EIF4E,0,0.0,False
5493,EIF4E1B,0,0.0,False
5494,EIF4E2,0,0.0,False
5495,EIF4E3,0,0.0,False
5496,EIF4EBP1,0,0.0,False
5497,EIF4EBP2,0,0.0,False
5498,EIF4EBP3,0,0.0,False
5499,EIF4ENIF1,0,0.0,False
5500,EIF4G1,0,0.0,False
5501,EIF4G2,0,0.0,False
5502,EIF4G3,0,0.0,False
5503,EIF4H,0,0.0,False
5504,EIF5,0,0.0,False
5505,EIF5A,0,0.0,False
5506,EIF5A2,0,0.0,False
5507,EIF5AL1,0,0.0,False
5508,EIF5B,0,0.0,False
5509,EIF6,0,0.0,False
5510,ELAC1,0,0.0,False
5511,ELAC2,0,0.0,False
5512,ELANE,0,0.0,False
5513,ELAVL1,0,0.0,False
5514,ELAVL2,0,0.0,False
5515,ELAVL3,0,0.0,False
5516,ELAVL4,0,0.0,False
5517,ELF1,0,0.0,False
5518,ELF2,0,0.0,False
5519,ELF3,0,0.0,False
5520,ELF4,0,0.0,False
5521,ELF5,0,0.0,False
5522,ELFN1,0,0.0,False
5523,ELFN2,0,0.0,False
5524,ELK1,0,0.0,False
5525,ELK3,0,0.0,False
5526,ELK4,0,0.0,False
5527,ELL2,0,0.0,False
5528,ELL3,0,0.0,False
5529,ELL,0,0.0,False
5530,ELMO1,0,0.0,False
5531,ELMO2,0,0.0,False
5532,ELMO3,0,0.0,False
5533,ELMOD1,0,0.0,True
5534,ELMOD2,0,0.0,False
5535,ELMOD3,0,0.0,False
5536,ELN,0,0.0,False
5537,ELOF1,0,0.0,False
5538,ELOVL1,0,0.0,False
5539,ELOVL2,0,0.0,False
5540,ELOVL3,0,0.0,False
5541,ELOVL4,0,0.0,False
5542,ELOVL5,0,0.0,False
5543,ELOVL6,0,0.0,False
5544,ELOVL7,0,0.0,False
5545,ELP2,0,0.0,False
5546,ELP2P,0,0.0,False
5547,ELP3,0,0.0,False
5548,ELP4,0,0.0,False
5549,ELSPBP1,0,0.0,False
5550,ELTD1,0,0.0,False
5551,EMB,0,0.0,False
5552,EMCN,0,0.0,False
5553,EMD,0,0.0,False
5554,EME1,0,0.0,False
5555,EME2,0,0.0,False
5556,EMG1,0,0.0,False
5557,EMID1,0,0.0,False
5558,EMID2,0,0.0,False
5559,EMILIN1,0,0.0,False
5560,EMILIN2,0,0.0,False
5561,EMILIN3,0,0.0,False
5562,EML1,0,0.0,False
5563,EML2,0,0.0,False
5564,EML3,0,0.0,False
5565,EML4,0,0.0,False
5566,EML5,0,0.0,False
5567,EML6,0,0.0,False
5568,EMP1,0,0.0,False
5569,EMP2,0,0.0,False
5570,EMP3,0,0.0,False
5571,EMR1,0,0.0,False
5572,EMR2,0,0.0,False
5573,EMR3,0,0.0,False
5574,EMR4P,0,0.0,False
5575,EMX1,0,0.0,False
5576,EMX2,0,0.0,False
5577,EMX2OS,0,0.0,False
5578,EN1,0,0.0,False
5579,EN2,0,0.0,False
5580,ENAH,0,0.0,False
5581,ENAM,0,0.0,False
5582,ENC1,0,0.0,False
5583,ENDOD1,0,0.0,False
5584,ENDOG,0,0.0,False
5585,ENDOU,0,0.0,False
5586,ENG,0,0.0,False
5587,ENGASE,0,0.0,False
5588,ENHO,0,0.0,False
5589,ENKUR,0,0.0,False
5590,ENO1,0,0.0,False
5591,ENO2,0,0.0,False
5592,ENO3,0,0.0,False
5593,ENOPH1,0,0.0,False
5594,ENOSF1,0,0.0,False
5595,ENOX1,0,0.0,False
5596,ENOX2,0,0.0,False
5597,ENPEP,0,0.0,False
5598,ENPP1,0,0.0,False
5599,ENPP2,0,0.0,False
5600,ENPP3,0,0.0,False
5601,ENPP4,0,0.0,False
5602,ENPP5,0,0.0,False
5603,ENPP6,0,0.0,False
5604,ENPP7,0,0.0,False
5605,ENSA,0,0.0,False
5606,ENTHD1,0,0.0,False
5607,ENTPD1,0,0.0,False
5608,ENTPD2,0,0.0,False
5609,ENTPD3,0,0.0,False
5610,ENTPD4,0,0.0,False
5611,ENTPD5,0,0.0,False
5612,ENTPD6,0,0.0,False
5613,ENTPD7,0,0.0,False
5614,ENTPD8,0,0.0,False
5615,ENY2,0,0.0,False
5616,EOMES,0,0.0,False
5617,EP300,0,0.0,False
5618,EP400,0,0.0,False
5619,EP400NL,0,0.0,False
5620,EPAS1,0,0.0,False
5621,EPB41,0,0.0,False
5622,EPB41L1,0,0.0,False
5623,EPB41L2,0,0.0,False
5624,EPB41L3,0,0.0,False
5625,EPB41L4A,0,0.0,False
5626,EPB41L4B,0,0.0,False
5627,EPB41L5,0,0.0,False
5628,EPB42,0,0.0,False
5629,EPB49,0,0.0,False
5630,EPC1,0,0.0,False
5631,EPC2,0,0.0,False
5632,EPCAM,0,0.0,False
5633,EPDR1,0,0.0,False
5634,EPGN,0,0.0,False
5635,EPHA10,0,0.0,False
5636,EPHA1,0,0.0,False
5637,EPHA2,0,0.0,False
5638,EPHA3,0,0.0,False
5639,EPHA4,0,0.0,False
5640,EPHA5,0,0.0,False
5641,EPHA6,0,0.0,False
5642,EPHA7,0,0.0,False
5643,EPHA8,0,0.0,False
5644,EPHB1,0,0.0,False
5645,EPHB2,0,0.0,False
5646,EPHB3,0,0.0,False
5647,EPHB4,0,0.0,False
5648,EPHB6,0,0.0,False
5649,EPHX1,0,0.0,False
5650,EPHX2,0,0.0,False
5651,EPHX3,0,0.0,False
5652,EPHX4,0,0.0,False
5653,EPM2A,0,0.0,False
5654,EPM2AIP1,0,0.0,False
5655,EPN1,0,0.0,False
5656,EPN2,0,0.0,False
5657,EPN3,0,0.0,False
5658,EPO,0,0.0,False
5659,EPOR,0,0.0,False
5660,EPPK1,0,0.0,False
5661,EPR1,0,0.0,False
5662,EPRS,0,0.0,False
5663,EPS15,0,0.0,False
5664,EPS15L1,0,0.0,False
5665,EPS8,0,0.0,False
5666,EPS8L1,0,0.0,False
5667,EPS8L2,0,0.0,False
5668,EPS8L3,0,0.0,False
5669,EPSTI1,0,0.0,False
5670,EPT1,0,0.0,False
5671,EPX,0,0.0,False
5672,EPYC,0,0.0,False
5673,ERAL1,0,0.0,False
5674,ERAP1,0,0.0,False
5675,ERAP2,0,0.0,False
5676,ERAS,0,0.0,False
5677,ERBB2,0,0.0,False
5678,ERBB2IP,0,0.0,False
5679,ERBB3,0,0.0,False
5680,ERBB4,0,0.0,False
5681,ERC1,0,0.0,False
5682,ERC2,0,0.0,False
5683,ERCC1,0,0.0,False
5684,ERCC2,0,0.0,False
5685,ERCC3,0,0.0,False
5686,ERCC4,0,0.0,False
5687,ERCC5,0,0.0,False
5688,ERCC6,0,0.0,False
5689,ERCC6L,0,0.0,False
5690,ERCC8,0,0.0,False
5691,EREG,0,0.0,False
5692,ERF,0,0.0,False
5693,ERG,0,0.0,False
5694,ERGIC1,0,0.0,False
5695,ERGIC2,0,0.0,False
5696,ERGIC3,0,0.0,False
5697,ERH,0,0.0,False
5698,ERI1,0,0.0,False
5699,ERI2,0,0.0,False
5700,ERI3,0,0.0,False
5701,ERICH1,0,0.0,False
5702,ERLEC1,0,0.0,False
5703,ERLIN1,0,0.0,False
5704,ERLIN2,0,0.0,False
5705,ERMAP,0,0.0,False
5706,ERMN,0,0.0,False
5707,ERMP1,0,0.0,False
5708,ERN1,0,0.0,False
5709,ERN2,0,0.0,False
5710,ERO1L,0,0.0,False
5711,ERO1LB,0,0.0,False
